,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Salary Level,low_salary,medium_salary,high_salary
910,2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M,Medium Salary,,121500,
911,2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M,Low Salary,78000,,
912,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M,High Salary,,,154000
913,2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,Medium Salary,,116000,
914,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,High Salary,,,190000
915,2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,High Salary,,,136000
916,2023,MI,FT,Data Analyst,65000,GBP,78990,GB,100,GB,M,Low Salary,78990,,
917,2023,MI,FT,Data Analyst,36050,GBP,43809,GB,100,GB,M,Low Salary,43809,,
918,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,High Salary,,,180000
919,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Medium Salary,,110000,
920,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,High Salary,,,275300
921,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,High Salary,,,183000
922,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,High Salary,,,170000
923,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,High Salary,,,140000
924,2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,High Salary,,,154000
925,2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,Medium Salary,,116000,
926,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,High Salary,,,160000
927,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
928,2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,High Salary,,,200000
929,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
930,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,High Salary,,,175000
931,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,High Salary,,,160000
932,2023,MI,FT,Data Engineer,105000,GBP,127599,GB,0,GB,M,Medium Salary,,127599,
933,2023,MI,FT,Data Engineer,85000,GBP,103294,GB,0,GB,M,Medium Salary,,103294,
934,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,High Salary,,,153600
935,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Medium Salary,,106800,
936,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Low Salary,85000,,
937,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Low Salary,75000,,
938,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,High Salary,,,225000
939,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,High Salary,,,156400
940,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,High Salary,,,150000
941,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
942,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,High Salary,,,163800
943,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Medium Salary,,126000,
944,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,High Salary,,,145000
945,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Low Salary,90000,,
946,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,High Salary,,,204500
947,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,High Salary,,,142200
948,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Low Salary,95000,,
949,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Low Salary,85500,,
950,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,High Salary,,,167500
951,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Medium Salary,,106500,
952,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,High Salary,,,163800
953,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Medium Salary,,126000,
954,2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,High Salary,,,155000
955,2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,High Salary,,,140000
956,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,High Salary,,,250000
957,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,High Salary,,,200000
958,2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,High Salary,,,260000
959,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,High Salary,,,186000
960,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,High Salary,,,160000
961,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
962,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,High Salary,,,200000
963,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,High Salary,,,150000
964,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,Low Salary,48289,,
965,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,Low Salary,38631,,
966,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,High Salary,,,150000
967,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
968,2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,Low Salary,30000,,
969,2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M,High Salary,,,185000
970,2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
971,2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S,Low Salary,34320,,
972,2022,MI,FT,Business Data Analyst,48000,BRL,9289,BR,100,BR,M,Low Salary,9289,,
973,2023,SE,FT,Head of Data,70000,EUR,75116,PT,100,PT,L,Low Salary,75116,,
974,2022,EX,FT,Data Science Manager,106000,USD,106000,UZ,0,RU,L,Medium Salary,,106000,
975,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,High Salary,,,175000
976,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
977,2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,Medium Salary,,122000,
978,2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,Low Salary,93800,,
979,2023,SE,FT,Data Science Manager,150000,USD,150000,MX,100,MX,M,High Salary,,,150000
980,2023,SE,FT,Data Science Manager,90000,USD,90000,MX,100,MX,M,Low Salary,90000,,
981,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,High Salary,,,165000
982,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,Medium Salary,,112000,
983,2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M,High Salary,,,220000
984,2023,SE,FT,BI Data Analyst,67000,EUR,71897,DE,100,DE,M,Low Salary,71897,,
985,2023,EN,FT,AI Developer,60000,EUR,64385,DE,0,DE,M,Low Salary,64385,,
986,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,High Salary,,,204500
987,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,High Salary,,,142200
988,2023,SE,FT,Data Analyst,1300000,INR,15806,IN,100,IN,S,Low Salary,15806,,
989,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,High Salary,,,200000
990,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,High Salary,,,175000
991,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,High Salary,,,185900
992,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
993,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,High Salary,,,185900
994,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Medium Salary,,121700,
995,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,High Salary,,,204500
996,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,High Salary,,,142200
997,2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L,Low Salary,40000,,
998,2023,SE,FT,Data Science Consultant,1000000,THB,29453,TH,50,TH,M,Low Salary,29453,,
999,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,High Salary,,,180180
1000,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Medium Salary,,106020,
1001,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,High Salary,,,136000
1002,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Medium Salary,,104000,
1003,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
1004,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Medium Salary,,110000,
1005,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,High Salary,,,153400
1006,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,Medium Salary,,122700,
1007,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,High Salary,,,310000
1008,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,High Salary,,,239000
1009,2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,High Salary,,,152380
1010,2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,Medium Salary,,121904,
1011,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,High Salary,,,185900
1012,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
1013,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,High Salary,,,247500
1014,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,High Salary,,,172200
1015,2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M,High Salary,,,168400
1016,2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M,Medium Salary,,105200,
1017,2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M,Medium Salary,,128280,
1018,2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M,Medium Salary,,106900,
1019,2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,100,US,L,High Salary,,,192000
1020,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,High Salary,,,140000
1021,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Medium Salary,,100000,
1022,2023,SE,FT,Research Engineer,100000,EUR,107309,DE,100,DE,S,Medium Salary,,107309,
1023,2023,SE,FT,Research Engineer,80000,EUR,85847,DE,100,DE,S,Low Salary,85847,,
1024,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M,High Salary,,,275000
1025,2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M,High Salary,,,174000
1026,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,High Salary,,,139500
1027,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Medium Salary,,109400,
1028,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,High Salary,,,139500
1029,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Medium Salary,,109400,
1030,2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,High Salary,,,170500
1031,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,Low Salary,85000,,
1032,2023,SE,FT,Data Manager,60027,GBP,72946,GB,0,GB,M,Low Salary,72946,,
1033,2023,SE,FT,Data Manager,44737,GBP,54365,GB,0,GB,M,Low Salary,54365,,
1034,2023,EX,FT,Head of Data Science,131899,GBP,160288,GB,0,GB,M,High Salary,,,160288
1035,2023,EX,FT,Head of Data Science,104891,GBP,127467,GB,0,GB,M,Medium Salary,,127467,
1036,2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,Low Salary,80000,,
1037,2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,Low Salary,65000,,
1038,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,Medium Salary,,124740,
1039,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,Low Salary,65488,,
1040,2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M,Low Salary,72200,,
1041,2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M,Low Salary,64980,,
1042,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,High Salary,,,153600
1043,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Medium Salary,,106800,
1044,2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,High Salary,,,179975
1045,2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,Low Salary,86466,,
1046,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
1047,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Low Salary,90000,,
1048,2023,MI,FT,Insight Analyst,42000,GBP,51039,GB,0,GB,M,Low Salary,51039,,
1049,2023,MI,FT,Insight Analyst,35000,GBP,42533,GB,0,GB,M,Low Salary,42533,,
1050,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,High Salary,,,149076
1051,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Low Salary,82365,,
1052,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,High Salary,,,169000
1053,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Medium Salary,,110600,
1054,2023,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M,High Salary,,,175000
1055,2023,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
1056,2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,High Salary,,,230000
1057,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,High Salary,,,180000
1058,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,High Salary,,,153600
1059,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Medium Salary,,106800,
1060,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,High Salary,,,140000
1061,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
1062,2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,High Salary,,,205920
1063,2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,High Salary,,,171600
1064,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,High Salary,,,165000
1065,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Medium Salary,,125000,
1066,2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M,High Salary,,,265000
1067,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,High Salary,,,185000
1068,2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
1069,2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M,High Salary,,,168000
1070,2023,MI,FT,AI Scientist,36000,EUR,38631,ES,50,ES,L,Low Salary,38631,,
1071,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Low Salary,95000,,
1072,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Low Salary,85500,,
1073,2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M,High Salary,,,147100
1074,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M,Low Salary,90700,,
1075,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,High Salary,,,167580
1076,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,Low Salary,87980,,
1077,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,High Salary,,,202000
1078,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
1079,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,High Salary,,,163800
1080,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Medium Salary,,126000,
1081,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,High Salary,,,163800
1082,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Medium Salary,,126000,
1083,2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,Medium Salary,,104000,
1084,2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,Low Salary,65000,,
1085,2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,High Salary,,,230000
1086,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,High Salary,,,148000
1087,2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M,High Salary,,,269000
1088,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M,High Salary,,,158000
1089,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,High Salary,,,197000
1090,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,Medium Salary,,106000,
1091,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,High Salary,,,150000
1092,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
1093,2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,High Salary,,,290000
1094,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,High Salary,,,210000
1095,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,High Salary,,,192000
1096,2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,High Salary,,,172800
1097,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,High Salary,,,300240
1098,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,High Salary,,,200160
1099,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,High Salary,,,300240
1100,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,High Salary,,,200160
1101,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,High Salary,,,175000
1102,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,High Salary,,,140000
1103,2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,High Salary,,,169000
1104,2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,Medium Salary,,100000,
1105,2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,High Salary,,,370000
1106,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,High Salary,,,245000
1107,2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,L,Medium Salary,,115447,
1108,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,Medium Salary,,110000,
1109,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,Low Salary,80000,,
1110,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Low Salary,55000,,
1111,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Low Salary,48000,,
1112,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Low Salary,95000,,
1113,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Low Salary,85000,,
1114,2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,High Salary,,,137500
1115,2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,Low Salary,81500,,
1116,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,High Salary,,,323300
1117,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,High Salary,,,184700
1118,2021,MI,FT,AI Scientist,30000,USD,30000,GH,0,GH,S,Low Salary,30000,,
1119,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,High Salary,,,186000
1120,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,High Salary,,,153088
1121,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,High Salary,,,190000
1122,2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M,High Salary,,,160000
1123,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,High Salary,,,200000
1124,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,High Salary,,,150000
1125,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M,High Salary,,,190000
1126,2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M,High Salary,,,183310
1127,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M,High Salary,,,240000
1128,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,High Salary,,,180000
1129,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,High Salary,,,200000
1130,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,High Salary,,,150000
1131,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,High Salary,,,299500
1132,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,High Salary,,,245100
1133,2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,High Salary,,,144000
1134,2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M,Low Salary,66000,,
1135,2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M,High Salary,,,148500
1136,2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M,Medium Salary,,126277,
1137,2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M,High Salary,,,228000
1138,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
1139,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M,High Salary,,,180000
1140,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M,Low Salary,90000,,
1141,2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M,Medium Salary,,126500,
1142,2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M,Low Salary,78000,,
1143,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,High Salary,,,180000
1144,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,High Salary,,,160000
1145,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M,High Salary,,,272000
1146,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M,High Salary,,,170000
1147,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Low Salary,80000,,
1148,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Low Salary,60000,,
1149,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,High Salary,,,259000
1150,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,High Salary,,,146000
1151,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,High Salary,,,200000
1152,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,High Salary,,,160000
1153,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,High Salary,,,310000
1154,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,High Salary,,,239000
1155,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,High Salary,,,142000
1156,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,Low Salary,95000,,
1157,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,High Salary,,,155000
